InvoiceID,CustomerID,ProductSKU,Quantity,UnitPrice,InvoiceDate,AcquisitionChannel,TotalSpend,Year,Month,MonthPeriod,DayName,Hour
INV-132060,13444.0,PROD-002,4,4.99,2026-02-03 16:00:00,Web,19.96,2026,2,2026-02,Tuesday,16
INV-132062,10569.0,PROD-003,6,150.0,2025-05-02 11:00:00,Web,900.0,2025,5,2025-05,Friday,11
INV-132063,13191.0,PROD-001,8,4.99,2025-03-16 17:00:00,Web,39.92,2025,3,2025-03,Sunday,17
INV-132064,13118.0,PROD-001,3,4.99,2025-02-09 11:00:00,Mobile App,14.97,2025,2,2025-02,Sunday,11
INV-132065,12444.0,PROD-002,6,49.99,2025-08-02 16:00:00,Mobile App,299.94,2025,8,2025-08,Saturday,16
INV-132067,10760.0,PROD-005,5,19.99,2026-01-05 09:00:00,Mobile App,99.94999999999999,2026,1,2026-01,Monday,9
INV-132068,14583.0,PROD-005,3,49.99,2025-07-14 09:00:00,Web,149.97,2025,7,2025-07,Monday,9
INV-132071,10666.0,PROD-002,3,49.99,2026-04-15 10:00:00,Web,149.97,2026,4,2026-04,Wednesday,10
INV-132072,13582.0,PROD-005,8,299.99,2025-11-24 18:00:00,Mobile App,2399.92,2025,11,2025-11,Monday,18
INV-132073,14070.0,PROD-005,1,49.99,2025-04-02 19:00:00,Web,49.99,2025,4,2025-04,Wednesday,19
INV-132074,13385.0,PROD-005,2,4.99,2025-05-18 08:00:00,Mobile App,9.98,2025,5,2025-05,Sunday,8
INV-132075,10775.0,PROD-001,2,19.99,2025-06-30 12:00:00,B2B Portal,39.98,2025,6,2025-06,Monday,12
INV-132076,11148.0,PROD-005,7,19.99,2025-08-29 11:00:00,Web,139.92999999999998,2025,8,2025-08,Friday,11
INV-132077,12524.0,PROD-002,1,150.0,2025-02-16 14:00:00,Mobile App,150.0,2025,2,2025-02,Sunday,14
INV-132078,11810.0,PROD-001,6,19.99,2025-08-17 17:00:00,Web,119.94,2025,8,2025-08,Sunday,17
INV-132079,10512.0,PROD-005,4,150.0,2025-12-10 15:00:00,Web,600.0,2025,12,2025-12,Wednesday,15
INV-132081,14720.0,PROD-002,8,49.99,2025-12-20 11:00:00,B2B Portal,399.92,2025,12,2025-12,Saturday,11
INV-132082,12017.0,PROD-003,6,49.99,2026-03-21 09:00:00,Mobile App,299.94,2026,3,2026-03,Saturday,9
INV-132083,12869.0,PROD-002,7,4.99,2025-03-12 15:00:00,Web,34.93,2025,3,2025-03,Wednesday,15
INV-132084,11021.0,PROD-004,1,150.0,2025-08-16 12:00:00,Web,150.0,2025,8,2025-08,Saturday,12
INV-132085,13009.0,PROD-002,3,4.99,2025-03-18 13:00:00,Web,14.97,2025,3,2025-03,Tuesday,13
INV-132086,14469.0,PROD-003,5,299.99,2025-06-01 17:00:00,Web,1499.95,2025,6,2025-06,Sunday,17
INV-132088,13440.0,PROD-001,1,299.99,2025-10-28 12:00:00,B2B Portal,299.99,2025,10,2025-10,Tuesday,12
INV-132089,13772.0,PROD-001,3,19.99,2025-02-21 18:00:00,Mobile App,59.97,2025,2,2025-02,Friday,18
INV-132090,10600.0,PROD-002,9,299.99,2026-03-02 10:00:00,Web,2699.91,2026,3,2026-03,Monday,10
INV-132092,13073.0,PROD-003,2,299.99,2025-09-29 18:00:00,Web,599.98,2025,9,2025-09,Monday,18
INV-132093,12391.0,PROD-004,8,4.99,2026-02-12 14:00:00,Web,39.92,2026,2,2026-02,Thursday,14
INV-132095,12214.0,PROD-003,4,4.99,2026-04-30 09:00:00,B2B Portal,19.96,2026,4,2026-04,Thursday,9
INV-132096,12774.0,PROD-005,3,49.99,2025-08-19 19:00:00,Web,149.97,2025,8,2025-08,Tuesday,19
INV-132097,14978.0,PROD-005,7,19.99,2026-03-12 13:00:00,Web,139.92999999999998,2026,3,2026-03,Thursday,13
INV-132100,13461.0,PROD-001,2,150.0,2025-07-03 11:00:00,Mobile App,300.0,2025,7,2025-07,Thursday,11
INV-132101,13890.0,PROD-005,9,19.99,2025-04-04 12:00:00,B2B Portal,179.91,2025,4,2025-04,Friday,12
INV-132102,14070.0,PROD-004,4,299.99,2026-02-05 19:00:00,Web,1199.96,2026,2,2026-02,Thursday,19
INV-132103,10154.0,PROD-002,9,49.99,2025-08-29 14:00:00,Web,449.91,2025,8,2025-08,Friday,14
INV-132104,12896.0,PROD-002,1,4.99,2026-04-26 15:00:00,Mobile App,4.99,2026,4,2026-04,Sunday,15
INV-132106,12556.0,PROD-003,4,299.99,2025-09-11 08:00:00,Web,1199.96,2025,9,2025-09,Thursday,8
INV-132107,12709.0,PROD-005,7,4.99,2025-09-30 10:00:00,Web,34.93,2025,9,2025-09,Tuesday,10
INV-132108,13327.0,PROD-001,3,299.99,2025-10-15 19:00:00,Web,899.97,2025,10,2025-10,Wednesday,19
INV-132109,14544.0,PROD-003,6,150.0,2025-11-28 16:00:00,Web,900.0,2025,11,2025-11,Friday,16
INV-132111,10116.0,PROD-005,7,150.0,2025-02-02 08:00:00,Mobile App,1050.0,2025,2,2025-02,Sunday,8
INV-132112,13766.0,PROD-003,9,150.0,2026-01-29 08:00:00,Web,1350.0,2026,1,2026-01,Thursday,8
INV-132113,13696.0,PROD-003,9,4.99,2025-04-26 16:00:00,Web,44.910000000000004,2025,4,2025-04,Saturday,16
INV-132114,13636.0,PROD-005,8,19.99,2025-01-21 17:00:00,Web,159.92,2025,1,2025-01,Tuesday,17
INV-132115,11816.0,PROD-004,4,150.0,2025-12-17 14:00:00,Web,600.0,2025,12,2025-12,Wednesday,14
INV-132117,12502.0,PROD-004,4,150.0,2025-06-23 10:00:00,Web,600.0,2025,6,2025-06,Monday,10
INV-132118,13222.0,PROD-002,6,19.99,2025-11-23 17:00:00,Web,119.94,2025,11,2025-11,Sunday,17
INV-132119,10395.0,PROD-002,3,150.0,2025-10-16 17:00:00,Mobile App,450.0,2025,10,2025-10,Thursday,17
INV-132120,10130.0,PROD-005,1,19.99,2025-10-23 16:00:00,Mobile App,19.99,2025,10,2025-10,Thursday,16
INV-132121,14276.0,PROD-004,5,150.0,2025-07-25 18:00:00,Web,750.0,2025,7,2025-07,Friday,18
INV-132123,12814.0,PROD-004,4,299.99,2025-06-23 10:00:00,Web,1199.96,2025,6,2025-06,Monday,10
INV-132124,14580.0,PROD-003,3,19.99,2026-03-19 16:00:00,B2B Portal,59.97,2026,3,2026-03,Thursday,16
INV-132125,14488.0,PROD-001,8,150.0,2025-01-30 16:00:00,Web,1200.0,2025,1,2025-01,Thursday,16
INV-132127,13993.0,PROD-004,6,150.0,2026-04-17 12:00:00,Web,900.0,2026,4,2026-04,Friday,12
INV-132128,12612.0,PROD-003,6,150.0,2026-03-07 09:00:00,Web,900.0,2026,3,2026-03,Saturday,9
INV-132129,12193.0,PROD-003,3,49.99,2025-11-13 12:00:00,Web,149.97,2025,11,2025-11,Thursday,12
INV-132130,10616.0,PROD-002,2,4.99,2025-08-24 12:00:00,Mobile App,9.98,2025,8,2025-08,Sunday,12
INV-132131,14067.0,PROD-001,5,19.99,2025-05-30 14:00:00,Web,99.94999999999999,2025,5,2025-05,Friday,14
INV-132132,12193.0,PROD-001,6,19.99,2025-04-16 10:00:00,Mobile App,119.94,2025,4,2025-04,Wednesday,10
INV-132133,11581.0,PROD-001,2,19.99,2025-06-05 11:00:00,B2B Portal,39.98,2025,6,2025-06,Thursday,11
INV-132134,14138.0,PROD-004,6,299.99,2025-08-17 13:00:00,Web,1799.94,2025,8,2025-08,Sunday,13
INV-132135,11069.0,PROD-004,2,4.99,2025-05-16 10:00:00,Web,9.98,2025,5,2025-05,Friday,10
INV-132136,13851.0,PROD-005,3,150.0,2025-01-27 09:00:00,Web,450.0,2025,1,2025-01,Monday,9
INV-132137,11816.0,PROD-002,6,299.99,2026-04-14 13:00:00,Web,1799.94,2026,4,2026-04,Tuesday,13
INV-132138,12539.0,PROD-003,2,150.0,2025-03-20 15:00:00,Web,300.0,2025,3,2025-03,Thursday,15
INV-132139,10125.0,PROD-003,6,49.99,2026-03-06 08:00:00,Web,299.94,2026,3,2026-03,Friday,8
INV-132140,12766.0,PROD-003,5,150.0,2026-04-04 19:00:00,Web,750.0,2026,4,2026-04,Saturday,19
INV-132141,14777.0,PROD-005,7,299.99,2025-05-16 18:00:00,Web,2099.9300000000003,2025,5,2025-05,Friday,18
INV-132142,14469.0,PROD-005,4,19.99,2026-01-22 17:00:00,Web,79.96,2026,1,2026-01,Thursday,17
INV-132143,10004.0,PROD-004,5,19.99,2025-02-09 19:00:00,B2B Portal,99.94999999999999,2025,2,2025-02,Sunday,19
INV-132144,12038.0,PROD-005,1,150.0,2025-01-11 10:00:00,B2B Portal,150.0,2025,1,2025-01,Saturday,10
INV-132145,14754.0,PROD-005,2,49.99,2025-08-14 19:00:00,Web,99.98,2025,8,2025-08,Thursday,19
INV-132146,10659.0,PROD-003,1,19.99,2025-08-20 12:00:00,Web,19.99,2025,8,2025-08,Wednesday,12
INV-132147,13067.0,PROD-005,6,299.99,2026-03-27 14:00:00,Web,1799.94,2026,3,2026-03,Friday,14
INV-132148,13643.0,PROD-002,5,150.0,2025-12-09 17:00:00,Web,750.0,2025,12,2025-12,Tuesday,17
INV-132151,14659.0,PROD-005,4,4.99,2025-03-12 16:00:00,Web,19.96,2025,3,2025-03,Wednesday,16
INV-132152,10004.0,PROD-004,3,4.99,2025-06-11 15:00:00,Mobile App,14.97,2025,6,2025-06,Wednesday,15
INV-132153,13146.0,PROD-002,7,19.99,2025-01-02 16:00:00,Mobile App,139.92999999999998,2025,1,2025-01,Thursday,16
INV-132154,13222.0,PROD-005,3,150.0,2025-07-01 08:00:00,B2B Portal,450.0,2025,7,2025-07,Tuesday,8
INV-132156,11250.0,PROD-002,4,19.99,2025-04-05 08:00:00,Web,79.96,2025,4,2025-04,Saturday,8
INV-132157,14744.0,PROD-005,3,299.99,2026-01-02 18:00:00,Mobile App,899.97,2026,1,2026-01,Friday,18
INV-132158,12327.0,PROD-002,3,19.99,2026-03-23 17:00:00,Web,59.97,2026,3,2026-03,Monday,17
INV-132159,11324.0,PROD-001,4,49.99,2025-12-06 17:00:00,Mobile App,199.96,2025,12,2025-12,Saturday,17
INV-132160,12782.0,PROD-003,6,19.99,2025-04-03 09:00:00,B2B Portal,119.94,2025,4,2025-04,Thursday,9
INV-132161,11369.0,PROD-005,5,49.99,2025-05-17 18:00:00,Mobile App,249.95000000000002,2025,5,2025-05,Saturday,18
INV-132162,11348.0,PROD-002,4,4.99,2025-04-26 16:00:00,Mobile App,19.96,2025,4,2025-04,Saturday,16
INV-132163,10635.0,PROD-004,4,4.99,2025-03-31 11:00:00,Web,19.96,2025,3,2025-03,Monday,11
INV-132164,12049.0,PROD-001,4,19.99,2025-09-13 11:00:00,B2B Portal,79.96,2025,9,2025-09,Saturday,11
INV-132165,14360.0,PROD-003,7,4.99,2026-01-11 19:00:00,Web,34.93,2026,1,2026-01,Sunday,19
INV-132167,13267.0,PROD-001,2,150.0,2026-02-16 09:00:00,Mobile App,300.0,2026,2,2026-02,Monday,9
INV-132168,11365.0,PROD-005,3,150.0,2025-07-24 09:00:00,Mobile App,450.0,2025,7,2025-07,Thursday,9
INV-132169,10004.0,PROD-004,6,299.99,2025-07-15 19:00:00,Mobile App,1799.94,2025,7,2025-07,Tuesday,19
INV-132170,10492.0,PROD-002,4,49.99,2026-01-25 17:00:00,Mobile App,199.96,2026,1,2026-01,Sunday,17
INV-132172,14613.0,PROD-001,5,4.99,2026-01-25 19:00:00,Web,24.950000000000003,2026,1,2026-01,Sunday,19
INV-132173,11757.0,PROD-005,9,19.99,2025-11-03 12:00:00,B2B Portal,179.91,2025,11,2025-11,Monday,12
INV-132174,12156.0,PROD-001,5,4.99,2025-11-30 16:00:00,B2B Portal,24.950000000000003,2025,11,2025-11,Sunday,16
INV-132175,11693.0,PROD-003,6,19.99,2025-06-28 09:00:00,Web,119.94,2025,6,2025-06,Saturday,9
INV-132176,12797.0,PROD-002,2,299.99,2026-03-23 17:00:00,B2B Portal,599.98,2026,3,2026-03,Monday,17
INV-132178,13170.0,PROD-003,8,150.0,2025-07-14 19:00:00,Web,1200.0,2025,7,2025-07,Monday,19
INV-132179,12947.0,PROD-005,6,150.0,2025-02-10 18:00:00,Mobile App,900.0,2025,2,2025-02,Monday,18
INV-132180,10357.0,PROD-005,9,150.0,2025-05-15 17:00:00,Web,1350.0,2025,5,2025-05,Thursday,17
INV-132181,14493.0,PROD-002,3,4.99,2026-01-31 16:00:00,B2B Portal,14.97,2026,1,2026-01,Saturday,16
INV-132182,11363.0,PROD-001,2,49.99,2025-07-04 14:00:00,B2B Portal,99.98,2025,7,2025-07,Friday,14
INV-132183,11156.0,PROD-005,1,4.99,2025-09-19 18:00:00,B2B Portal,4.99,2025,9,2025-09,Friday,18
INV-132184,12766.0,PROD-004,3,4.99,2026-02-22 11:00:00,Web,14.97,2026,2,2026-02,Sunday,11
INV-132186,10851.0,PROD-002,1,4.99,2025-02-11 08:00:00,Mobile App,4.99,2025,2,2025-02,Tuesday,8
INV-132187,14777.0,PROD-004,6,299.99,2025-11-15 11:00:00,B2B Portal,1799.94,2025,11,2025-11,Saturday,11
INV-132188,11838.0,PROD-002,3,4.99,2025-04-01 11:00:00,Mobile App,14.97,2025,4,2025-04,Tuesday,11
INV-132190,12165.0,PROD-003,7,299.99,2025-01-06 19:00:00,B2B Portal,2099.9300000000003,2025,1,2025-01,Monday,19
INV-132191,10600.0,PROD-001,8,299.99,2025-04-04 08:00:00,Web,2399.92,2025,4,2025-04,Friday,8
INV-132192,11460.0,PROD-003,9,49.99,2026-03-15 16:00:00,Web,449.91,2026,3,2026-03,Sunday,16
INV-132193,12782.0,PROD-002,6,299.99,2025-03-21 19:00:00,Web,1799.94,2025,3,2025-03,Friday,19
INV-132194,11069.0,PROD-004,2,150.0,2026-03-18 18:00:00,B2B Portal,300.0,2026,3,2026-03,Wednesday,18
INV-132195,14892.0,PROD-002,8,299.99,2025-09-13 17:00:00,Web,2399.92,2025,9,2025-09,Saturday,17
INV-132196,12326.0,PROD-002,3,49.99,2026-02-22 11:00:00,Mobile App,149.97,2026,2,2026-02,Sunday,11
INV-132197,11574.0,PROD-002,1,19.99,2025-07-29 18:00:00,Web,19.99,2025,7,2025-07,Tuesday,18
INV-132198,10775.0,PROD-001,2,49.99,2025-08-24 10:00:00,Web,99.98,2025,8,2025-08,Sunday,10
INV-132199,11470.0,PROD-002,9,299.99,2026-01-04 13:00:00,Mobile App,2699.91,2026,1,2026-01,Sunday,13
INV-132200,10699.0,PROD-002,6,49.99,2025-02-12 12:00:00,B2B Portal,299.94,2025,2,2025-02,Wednesday,12
INV-132201,14117.0,PROD-002,2,4.99,2025-09-02 09:00:00,Web,9.98,2025,9,2025-09,Tuesday,9
INV-132202,13051.0,PROD-004,8,4.99,2025-04-05 14:00:00,Web,39.92,2025,4,2025-04,Saturday,14
INV-132203,10357.0,PROD-005,5,299.99,2026-03-20 12:00:00,Mobile App,1499.95,2026,3,2026-03,Friday,12
INV-132205,11081.0,PROD-002,4,299.99,2026-01-05 14:00:00,Web,1199.96,2026,1,2026-01,Monday,14
INV-132206,14891.0,PROD-002,2,299.99,2026-04-12 15:00:00,Mobile App,599.98,2026,4,2026-04,Sunday,15
INV-132207,14014.0,PROD-001,5,299.99,2025-12-27 09:00:00,Web,1499.95,2025,12,2025-12,Saturday,9
INV-132208,11531.0,PROD-004,8,49.99,2025-04-08 11:00:00,Mobile App,399.92,2025,4,2025-04,Tuesday,11
INV-132209,10337.0,PROD-003,9,150.0,2025-04-10 17:00:00,B2B Portal,1350.0,2025,4,2025-04,Thursday,17
INV-132210,12143.0,PROD-005,3,299.99,2026-02-28 18:00:00,Mobile App,899.97,2026,2,2026-02,Saturday,18
INV-132211,10830.0,PROD-002,5,49.99,2025-08-01 11:00:00,Web,249.95000000000002,2025,8,2025-08,Friday,11
INV-132212,11959.0,PROD-003,7,4.99,2025-01-27 12:00:00,Web,34.93,2025,1,2025-01,Monday,12
INV-132214,13284.0,PROD-001,2,4.99,2025-01-24 17:00:00,Web,9.98,2025,1,2025-01,Friday,17
INV-132215,10379.0,PROD-001,5,150.0,2025-11-27 13:00:00,Web,750.0,2025,11,2025-11,Thursday,13
INV-132217,13294.0,PROD-002,3,150.0,2026-01-21 10:00:00,B2B Portal,450.0,2026,1,2026-01,Wednesday,10
INV-132218,11324.0,PROD-005,5,299.99,2025-06-04 08:00:00,B2B Portal,1499.95,2025,6,2025-06,Wednesday,8
INV-132219,11243.0,PROD-002,6,19.99,2026-02-12 16:00:00,Web,119.94,2026,2,2026-02,Thursday,16
INV-132220,14821.0,PROD-004,8,299.99,2025-06-27 15:00:00,Mobile App,2399.92,2025,6,2025-06,Friday,15
INV-132221,12811.0,PROD-004,6,19.99,2026-03-10 16:00:00,Web,119.94,2026,3,2026-03,Tuesday,16
INV-132222,11823.0,PROD-004,1,4.99,2025-04-30 15:00:00,Mobile App,4.99,2025,4,2025-04,Wednesday,15
INV-132223,12593.0,PROD-002,9,49.99,2026-01-31 09:00:00,Mobile App,449.91,2026,1,2026-01,Saturday,9
INV-132225,13457.0,PROD-003,9,299.99,2026-01-31 12:00:00,Web,2699.91,2026,1,2026-01,Saturday,12
INV-132227,14972.0,PROD-002,4,4.99,2026-01-10 18:00:00,B2B Portal,19.96,2026,1,2026-01,Saturday,18
INV-132229,11331.0,PROD-005,9,49.99,2025-10-26 16:00:00,B2B Portal,449.91,2025,10,2025-10,Sunday,16
INV-132230,14465.0,PROD-004,5,19.99,2025-05-20 15:00:00,B2B Portal,99.94999999999999,2025,5,2025-05,Tuesday,15
INV-132231,13812.0,PROD-002,5,150.0,2025-04-07 10:00:00,Web,750.0,2025,4,2025-04,Monday,10
INV-132232,10928.0,PROD-005,5,49.99,2026-03-21 15:00:00,Mobile App,249.95000000000002,2026,3,2026-03,Saturday,15
INV-132233,14117.0,PROD-005,1,49.99,2026-02-25 13:00:00,Web,49.99,2026,2,2026-02,Wednesday,13
INV-132234,10417.0,PROD-001,7,19.99,2025-02-02 19:00:00,Web,139.92999999999998,2025,2,2025-02,Sunday,19
INV-132235,14079.0,PROD-004,9,4.99,2025-01-08 14:00:00,Mobile App,44.910000000000004,2025,1,2025-01,Wednesday,14
INV-132236,12690.0,PROD-003,6,4.99,2025-07-12 08:00:00,Web,29.94,2025,7,2025-07,Saturday,8
INV-132237,10161.0,PROD-002,1,150.0,2025-02-14 14:00:00,Web,150.0,2025,2,2025-02,Friday,14
INV-132238,13743.0,PROD-001,4,150.0,2025-02-25 17:00:00,B2B Portal,600.0,2025,2,2025-02,Tuesday,17
INV-132239,14202.0,PROD-001,8,299.99,2026-04-30 08:00:00,Web,2399.92,2026,4,2026-04,Thursday,8
INV-132240,13376.0,PROD-005,7,4.99,2025-12-15 14:00:00,B2B Portal,34.93,2025,12,2025-12,Monday,14
INV-132241,13818.0,PROD-003,2,150.0,2025-05-11 17:00:00,Web,300.0,2025,5,2025-05,Sunday,17
INV-132242,11276.0,PROD-001,7,299.99,2025-05-28 19:00:00,Web,2099.9300000000003,2025,5,2025-05,Wednesday,19
INV-132243,13330.0,PROD-004,4,49.99,2026-03-26 10:00:00,Mobile App,199.96,2026,3,2026-03,Thursday,10
INV-132244,11369.0,PROD-001,8,299.99,2025-05-01 15:00:00,Web,2399.92,2025,5,2025-05,Thursday,15
INV-132245,14496.0,PROD-005,4,19.99,2025-11-06 18:00:00,B2B Portal,79.96,2025,11,2025-11,Thursday,18
INV-132249,14146.0,PROD-004,2,19.99,2025-10-13 10:00:00,Mobile App,39.98,2025,10,2025-10,Monday,10
INV-132251,11062.0,PROD-002,6,49.99,2025-09-23 10:00:00,Mobile App,299.94,2025,9,2025-09,Tuesday,10
INV-132252,11081.0,PROD-001,2,150.0,2026-03-24 13:00:00,B2B Portal,300.0,2026,3,2026-03,Tuesday,13
INV-132253,11648.0,PROD-003,7,49.99,2025-07-06 18:00:00,Mobile App,349.93,2025,7,2025-07,Sunday,18
INV-132254,13675.0,PROD-002,1,150.0,2026-02-01 17:00:00,Web,150.0,2026,2,2026-02,Sunday,17
INV-132255,12105.0,PROD-001,9,19.99,2025-05-19 09:00:00,B2B Portal,179.91,2025,5,2025-05,Monday,9
INV-132256,11810.0,PROD-002,2,19.99,2025-07-11 17:00:00,Mobile App,39.98,2025,7,2025-07,Friday,17
INV-132257,12062.0,PROD-005,6,19.99,2025-07-21 10:00:00,Mobile App,119.94,2025,7,2025-07,Monday,10
INV-132258,13117.0,PROD-001,5,299.99,2025-04-17 09:00:00,Mobile App,1499.95,2025,4,2025-04,Thursday,9
INV-132259,11445.0,PROD-001,2,299.99,2025-03-13 10:00:00,Web,599.98,2025,3,2025-03,Thursday,10
INV-132260,14859.0,PROD-002,4,299.99,2026-04-23 16:00:00,Mobile App,1199.96,2026,4,2026-04,Thursday,16
INV-132261,12923.0,PROD-004,6,49.99,2026-03-26 18:00:00,Mobile App,299.94,2026,3,2026-03,Thursday,18
INV-132262,14363.0,PROD-001,6,299.99,2025-04-06 12:00:00,Web,1799.94,2025,4,2025-04,Sunday,12
INV-132263,11761.0,PROD-001,1,4.99,2025-07-23 09:00:00,Mobile App,4.99,2025,7,2025-07,Wednesday,9
INV-132265,13067.0,PROD-004,7,150.0,2025-06-03 19:00:00,B2B Portal,1050.0,2025,6,2025-06,Tuesday,19
INV-132266,14911.0,PROD-004,8,299.99,2026-03-13 14:00:00,Web,2399.92,2026,3,2026-03,Friday,14
INV-132267,13141.0,PROD-003,2,299.99,2026-01-22 14:00:00,Web,599.98,2026,1,2026-01,Thursday,14
INV-132268,14798.0,PROD-003,9,49.99,2025-03-10 13:00:00,Web,449.91,2025,3,2025-03,Monday,13
INV-132269,10563.0,PROD-004,9,299.99,2025-10-04 09:00:00,B2B Portal,2699.91,2025,10,2025-10,Saturday,9
INV-132270,12558.0,PROD-003,8,4.99,2025-09-29 11:00:00,Web,39.92,2025,9,2025-09,Monday,11
INV-132271,12502.0,PROD-004,7,49.99,2025-01-04 13:00:00,Web,349.93,2025,1,2025-01,Saturday,13
INV-132272,10971.0,PROD-005,9,4.99,2025-11-19 12:00:00,Web,44.910000000000004,2025,11,2025-11,Wednesday,12
INV-132273,12625.0,PROD-005,7,150.0,2026-03-01 12:00:00,B2B Portal,1050.0,2026,3,2026-03,Sunday,12
INV-132274,10740.0,PROD-001,3,49.99,2025-10-11 16:00:00,B2B Portal,149.97,2025,10,2025-10,Saturday,16
INV-132275,12735.0,PROD-001,3,49.99,2025-12-30 09:00:00,Web,149.97,2025,12,2025-12,Tuesday,9
INV-132276,11625.0,PROD-004,6,19.99,2026-03-28 18:00:00,Web,119.94,2026,3,2026-03,Saturday,18
INV-132277,11012.0,PROD-004,2,49.99,2025-01-13 12:00:00,Web,99.98,2025,1,2025-01,Monday,12
INV-132278,14061.0,PROD-003,5,4.99,2025-03-04 08:00:00,Web,24.950000000000003,2025,3,2025-03,Tuesday,8
INV-132279,12041.0,PROD-001,8,150.0,2025-04-29 12:00:00,Web,1200.0,2025,4,2025-04,Tuesday,12
INV-132280,10563.0,PROD-003,6,150.0,2025-02-05 16:00:00,Web,900.0,2025,2,2025-02,Wednesday,16
INV-132281,12504.0,PROD-002,1,19.99,2025-11-18 10:00:00,Mobile App,19.99,2025,11,2025-11,Tuesday,10
INV-132282,14804.0,PROD-004,5,19.99,2026-04-09 18:00:00,Web,99.94999999999999,2026,4,2026-04,Thursday,18
INV-132283,13031.0,PROD-001,6,19.99,2026-01-06 15:00:00,Web,119.94,2026,1,2026-01,Tuesday,15
INV-132284,12947.0,PROD-001,7,49.99,2025-08-03 19:00:00,Web,349.93,2025,8,2025-08,Sunday,19
INV-132285,14115.0,PROD-003,4,19.99,2025-10-27 08:00:00,Mobile App,79.96,2025,10,2025-10,Monday,8
INV-132286,11574.0,PROD-005,9,49.99,2026-01-14 13:00:00,Web,449.91,2026,1,2026-01,Wednesday,13
INV-132287,11296.0,PROD-004,2,49.99,2026-04-27 14:00:00,Web,99.98,2026,4,2026-04,Monday,14
INV-132288,14569.0,PROD-004,6,19.99,2025-09-14 09:00:00,Web,119.94,2025,9,2025-09,Sunday,9
INV-132289,13952.0,PROD-004,6,19.99,2025-06-23 09:00:00,Web,119.94,2025,6,2025-06,Monday,9
INV-132290,11955.0,PROD-005,2,49.99,2025-04-20 08:00:00,Web,99.98,2025,4,2025-04,Sunday,8
INV-132291,11282.0,PROD-004,2,49.99,2026-04-04 10:00:00,B2B Portal,99.98,2026,4,2026-04,Saturday,10
INV-132292,13637.0,PROD-005,1,4.99,2025-03-06 16:00:00,Mobile App,4.99,2025,3,2025-03,Thursday,16
INV-132293,10357.0,PROD-005,6,150.0,2025-06-11 08:00:00,Web,900.0,2025,6,2025-06,Wednesday,8
INV-132294,12693.0,PROD-003,5,19.99,2025-01-17 15:00:00,B2B Portal,99.94999999999999,2025,1,2025-01,Friday,15
INV-132295,13301.0,PROD-004,1,299.99,2025-04-04 11:00:00,Mobile App,299.99,2025,4,2025-04,Friday,11
INV-132296,13602.0,PROD-005,5,299.99,2025-09-11 09:00:00,B2B Portal,1499.95,2025,9,2025-09,Thursday,9
INV-132297,10253.0,PROD-005,4,150.0,2025-11-17 12:00:00,Mobile App,600.0,2025,11,2025-11,Monday,12
INV-132298,14380.0,PROD-003,9,19.99,2026-05-02 18:00:00,Mobile App,179.91,2026,5,2026-05,Saturday,18
INV-132299,12363.0,PROD-004,5,150.0,2025-11-22 18:00:00,Web,750.0,2025,11,2025-11,Saturday,18
INV-132300,12814.0,PROD-002,4,19.99,2025-12-21 10:00:00,Mobile App,79.96,2025,12,2025-12,Sunday,10
INV-132301,11365.0,PROD-005,1,4.99,2025-03-27 16:00:00,Web,4.99,2025,3,2025-03,Thursday,16
INV-132302,13005.0,PROD-001,6,299.99,2026-01-26 18:00:00,Mobile App,1799.94,2026,1,2026-01,Monday,18
INV-132303,12950.0,PROD-003,8,299.99,2025-04-23 12:00:00,Mobile App,2399.92,2025,4,2025-04,Wednesday,12
INV-132304,11571.0,PROD-003,3,49.99,2025-03-03 18:00:00,Web,149.97,2025,3,2025-03,Monday,18
INV-132305,14637.0,PROD-003,3,4.99,2025-02-14 08:00:00,Web,14.97,2025,2,2025-02,Friday,8
INV-132307,10116.0,PROD-002,9,4.99,2025-12-05 19:00:00,B2B Portal,44.910000000000004,2025,12,2025-12,Friday,19
INV-132308,10698.0,PROD-001,9,49.99,2025-02-20 08:00:00,B2B Portal,449.91,2025,2,2025-02,Thursday,8
INV-132309,12444.0,PROD-003,3,4.99,2025-07-05 18:00:00,Mobile App,14.97,2025,7,2025-07,Saturday,18
INV-132311,11802.0,PROD-002,4,19.99,2026-03-16 09:00:00,Web,79.96,2026,3,2026-03,Monday,9
INV-132312,14199.0,PROD-002,5,4.99,2026-01-13 08:00:00,Web,24.950000000000003,2026,1,2026-01,Tuesday,8
INV-132313,13369.0,PROD-003,4,150.0,2025-03-01 14:00:00,B2B Portal,600.0,2025,3,2025-03,Saturday,14
INV-132314,14893.0,PROD-001,1,19.99,2025-06-15 10:00:00,B2B Portal,19.99,2025,6,2025-06,Sunday,10
INV-132315,14164.0,PROD-003,1,4.99,2025-04-05 14:00:00,Web,4.99,2025,4,2025-04,Saturday,14
INV-132316,14495.0,PROD-001,1,49.99,2025-12-13 18:00:00,Mobile App,49.99,2025,12,2025-12,Saturday,18
INV-132317,14123.0,PROD-003,8,49.99,2025-05-28 10:00:00,Mobile App,399.92,2025,5,2025-05,Wednesday,10
INV-132318,12027.0,PROD-003,9,49.99,2025-03-27 17:00:00,Web,449.91,2025,3,2025-03,Thursday,17
